Congress,Chamber,Committee,Date,Title,FileName,Link
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,10/22/2015,"b'House Hearing, 114th Congress - NORTH KOREA: BACK ON THE STATE SPONSOR OF TERRORISM LIST?'",CHRG-114hhrg97268.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97268/html/CHRG-114hhrg97268.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,10/22/2015,"b'House Hearing, 114th Congress - WORDS HAVE CONSEQUENCES: PALESTINIAN AUTHORITY INCITEMENT TO VIOLENCE AND MARKUP OF H. RES 293...'",CHRG-114hhrg97265.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97265/html/CHRG-114hhrg97265.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,10/22/2015,"b""House Hearing, 114th Congress - AFRICA'S GREAT LAKES REGION: A SECURITY, POLITICAL, AND HUMANITARIAN CHALLENGE""",CHRG-114hhrg97267.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97267/html/CHRG-114hhrg97267.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,10/23/2015,"b'House Hearing, 114th Congress - EVALUATING THE EXPORT-IMPORT BANK IN THE GLOBAL ECONOMY'",CHRG-114hhrg97269.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97269/html/CHRG-114hhrg97269.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,10/27/2015,"b'House Hearing, 114th Congress - EXAMINING THE SYRIAN HUMANITARIAN CRISIS FROM THE GROUND (PART II)'",CHRG-114hhrg97332.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97332/html/CHRG-114hhrg97332.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,10/27/2015,"b'House Hearing, 114th Congress - THE GLOBAL CRISIS OF RELIGIOUS FREEDOM'",CHRG-114hhrg97331.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97331/html/CHRG-114hhrg97331.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/4/2015,"b""House Hearing, 114th Congress - U.S. POLICY AFTER RUSSIA'S ESCALATION IN SYRIA""",CHRG-114hhrg97460.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97460/html/CHRG-114hhrg97460.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/4/2015,"b""House Hearing, 114th Congress - DEMANDING ACCOUNTABILITY: EVALUATING THE 2015 ``TRAFFICKING IN PERSONS REPORT''""",CHRG-114hhrg97461.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97461/html/CHRG-114hhrg97461.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/4/2015,"b'House Hearing, 114th Congress - CHALLENGE TO EUROPE: THE GROWING REFUGEE CRISIS'",CHRG-114hhrg97462.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97462/html/CHRG-114hhrg97462.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/5/2015,"b'House Hearing, 114th Congress - GLOBAL HEALTH INNOVATION ACT OF 2015; AGOA ENHANCEMENT ACT OF 2015;. FIRST RESPONDERS PASSPORT...'",CHRG-114hhrg97463.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97463/html/CHRG-114hhrg97463.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/6/2015,"b'House Hearing, 114th Congress - DEPLORABLE HUMAN RIGHTS VIOLATIONS IN CUBA AND VENEZUELA'",CHRG-114hhrg97464.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97464/html/CHRG-114hhrg97464.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/17/2015,"b'House Hearing, 114th Congress - WOMEN AND TECHNOLOGY:. INCREASING OPPORTUNITY AND. DRIVING INTERNATIONAL DEVELOPMENT'",CHRG-114hhrg97633.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97633/html/CHRG-114hhrg97633.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/17/2015,"b'House Hearing, 114th Congress - CHARTING THE ARCTIC: SECURITY, ECONOMIC, AND RESOURCE OPPORTUNITIES'",CHRG-114hhrg97634.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97634/html/CHRG-114hhrg97634.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/17/2015,"b'House Hearing, 114th Congress - TERRORIST FINANCING: KIDNAPPING, ANTIQUITIES TRAFFICKING, AND PRIVATE DONATIONS'",CHRG-114hhrg97635.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97635/html/CHRG-114hhrg97635.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,11/19/2015,"b'House Hearing, 114th Congress - THE GOLDMAN ACT TO RETURN ABDUCTED AMERICAN CHILDREN: ENSURING ADMINISTRATION ACTION'",CHRG-114hhrg97636.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97636/html/CHRG-114hhrg97636.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/1/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-70] RUSSIAN ARMS CONTROL CHEATING: VIOLATION OF THE INF TREATY AND THE...'",CHRG-114hhrg97826.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97826/html/CHRG-114hhrg97826.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/2/2015,"b""House Hearing, 114th Congress - ASSESSING THE PRESIDENT'S STRATEGY IN AFGHANISTAN""",CHRG-114hhrg97753.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97753/html/CHRG-114hhrg97753.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/2/2015,"b'House Hearing, 114th Congress - THE PARIS ATTACKS: A STRATEGIC SHIFT BY ISIS?'",CHRG-114hhrg97752.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97752/html/CHRG-114hhrg97752.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/2/2015,"b""House Hearing, 114th Congress - IRAN'S ISLAMIC REVOLUTIONARY GUARD CORPS: FUELING MIDDLE EAST TURMOIL""",CHRG-114hhrg97751.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97751/html/CHRG-114hhrg97751.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/2/2015,"b'House Hearing, 114th Congress - U.S. STRATEGIC INTERESTS AND THE APEC AND EAST ASIA SUMMITS'",CHRG-114hhrg97754.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97754/html/CHRG-114hhrg97754.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/8/2015,"b'House Hearing, 114th Congress - CIVIL NUCLEAR COOPERATION WITH PAKISTAN: PROSPECTS AND CONSEQUENCES'",CHRG-114hhrg97855.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97855/html/CHRG-114hhrg97855.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/8/2015,"b'House Hearing, 114th Congress - DRUG-RESISTANT TUBERCULOSIS: THE NEXT GLOBAL HEALTH CRISIS?'",CHRG-114hhrg97856.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97856/html/CHRG-114hhrg97856.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/9/2015,"b'House Hearing, 114th Congress - VARIOUS MEASURES'",CHRG-114hhrg97857.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97857/html/CHRG-114hhrg97857.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/9/2015,"b'House Hearing, 114th Congress - FULFILLING THE HUMANITARIAN. IMPERATIVE: ASSISTING VICTIMS OF ISIS VIOLENCE'",CHRG-114hhrg97859.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97859/html/CHRG-114hhrg97859.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/9/2015,"b'House Hearing, 114th Congress - YEAR IN REVIEW: U.S. POLICY TOWARD A CHANGING WESTERN HEMISPHERE'",CHRG-114hhrg97858.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97858/html/CHRG-114hhrg97858.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/16/2015,"b'House Hearing, 114th Congress - EGYPT TWO YEARS AFTER MORSI (PART II)'",CHRG-114hhrg97998.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97998/html/CHRG-114hhrg97998.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,12/16/2015,"b'House Hearing, 114th Congress - THE FUTURE OF U.S.-PAKISTAN RELATIONS'",CHRG-114hhrg97997.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg97997/html/CHRG-114hhrg97997.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,1/7/2016,"b'House Hearing, 114th Congress - COUNTERTERRORISM SCREENING AND ASSISTANCE ACT OF 2015; IRAN TERROR FINANCE TRANSPARENCY ACT; AND...'",CHRG-114hhrg98188.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98188/html/CHRG-114hhrg98188.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,1/12/2016,"b'House Hearing, 114th Congress - REGARDING THE 25TH ANNIVERSARY OF DEMOCRACY IN MONGOLIA; CONCERN REGARDING PERSISTENT AND...'",CHRG-114hhrg98311.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98311/html/CHRG-114hhrg98311.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,1/12/2016,"b'House Hearing, 114th Congress - HUMAN RIGHTS IN CHINA: THE 2015 ANNUAL REPORT OF THE CONGRESSIONAL- EXECUTIVE COMMISSION ON CHINA'",CHRG-114hhrg98312.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98312/html/CHRG-114hhrg98312.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,1/13/2016,"b""House Hearing, 114th Congress - THE U.S. RESPONSE TO NORTH KOREA'S NUCLEAR PROVOCATIONS""",CHRG-114hhrg98313.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98313/html/CHRG-114hhrg98313.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/3/2016,"b'House Hearing, 114th Congress - TURKEY: POLITICAL TRENDS IN 2016'",CHRG-114hhrg98485.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98485/html/CHRG-114hhrg98485.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/10/2016,"b'House Hearing, 114th Congress - FROM IRAQ AND SYRIA TO LIBYA AND BEYOND: THE EVOLVING ISIL THREAT'",CHRG-114hhrg98599.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98599/html/CHRG-114hhrg98599.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/10/2016,"b'House Hearing, 114th Congress - AFTER SAN BERNARDINO: THE FUTURE OF ISIS-INSPIRED ATTACKS'",CHRG-114hhrg98601.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98601/html/CHRG-114hhrg98601.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/10/2016,"b'House Hearing, 114th Congress - THE GLOBAL ZIKA EPIDEMIC'",CHRG-114hhrg98600.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98600/html/CHRG-114hhrg98600.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/11/2016,"b'House Hearing, 114th Congress - IRAN NUCLEAR DEAL OVERSIGHT: IMPLEMENTATION AND ITS CONSEQUENCES'",CHRG-114hhrg98602.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98602/html/CHRG-114hhrg98602.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/11/2016,"b'House Hearing, 114th Congress - CALLING ON THE GOVERNMENT OF IRAN TO FULFILL THEIR PROMISES OF ASSISTANCE IN THIS CASE OF ROBERT...'",CHRG-114hhrg98603.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98603/html/CHRG-114hhrg98603.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/11/2016,"b'House Hearing, 114th Congress - THE FUTURE OF U.S.-TAIWAN RELATIONS'",CHRG-114hhrg98605.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98605/html/CHRG-114hhrg98605.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/11/2016,"b'House Hearing, 114th Congress - JORDAN: A KEY U.S. PARTNER'",CHRG-114hhrg98604.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98604/html/CHRG-114hhrg98604.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/24/2016,"b'House Hearing, 114th Congress - ESTABLISHING ACCOUNTABILITY AT THE WORLD INTELLECTUAL PROPERTY ORGANIZATION: ILLICIT TECHNOLOGY...'",CHRG-114hhrg98830.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98830/html/CHRG-114hhrg98830.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/24/2016,"b'House Hearing, 114th Congress - CALLING ON THE GOVERNMENT OF IRAN TO FULFILL THEIR PROMISES OF ASSISTANCE IN THIS CASE OF ROBERT...'",CHRG-114hhrg98828.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98828/html/CHRG-114hhrg98828.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/24/2016,"b'House Hearing, 114th Congress - BOKO HARAM: THE ISLAMIST INSURGENCY IN WEST AFRICA'",CHRG-114hhrg98829.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98829/html/CHRG-114hhrg98829.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,2/25/2016,"b'House Hearing, 114th Congress - STRENGTHENING U.S. LEADERSHIP IN A TURBULENT WORLD: THE FY 2017 FOREIGN. AFFAIRS BUDGET'",CHRG-114hhrg98831.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98831/html/CHRG-114hhrg98831.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/2/2016,"b'House Hearing, 114th Congress - THE SENSE OF CONGRESS THAT THOSE WHO COMMIT OR SUPPORT ATROCITIES AGAINST CHRISTIANS AND OTHER...'",CHRG-114hhrg98948.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98948/html/CHRG-114hhrg98948.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/2/2016,"b'House Hearing, 114th Congress - THE GROWING THREAT OF CHOLERA AND OTHER DISEASES IN THE MIDDLE EAST'",CHRG-114hhrg98949.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98949/html/CHRG-114hhrg98949.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/15/2016,"b'House Hearing, 114th Congress - U.S.-INDIA RELATIONS: DEMOCRATIC PARTNERS OF ECONOMIC OPPORTUNITY'",CHRG-114hhrg99469.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99469/html/CHRG-114hhrg99469.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/15/2016,"b'House Hearing, 114th Congress - REVIEW OF THE FY 2017 FOREIGN ASSISTANCE BUDGET: ALIGNING INTERESTS, ENSURING EFFECTIVENESS AND...'",CHRG-114hhrg99467.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99467/html/CHRG-114hhrg99467.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/15/2016,"b'House Hearing, 114th Congress - TRADE WITH CUBA: GROWTH AND OPPORTUNITIES'",CHRG-114hhrg99468.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99468/html/CHRG-114hhrg99468.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/15/2016,"b'House Hearing, 114th Congress - U.S. POLICY TOWARD NATIONAL SELF-DETERMINATION MOVEMENTS'",CHRG-114hhrg99470.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99470/html/CHRG-114hhrg99470.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/16/2016,"b'House Hearing, 114th Congress - UNITED STATES NAVAL STATION GUANTANAMO BAY PRESERVATION ACT; AND EXPRESSING CONCERN REGARDING...'",CHRG-114hhrg99471.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99471/html/CHRG-114hhrg99471.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/22/2016,"b""House Hearing, 114th Congress - WOMEN FIGHTING FOR PEACE: LESSONS FOR TODAY'S CONFLICTS""",CHRG-114hhrg99552.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99552/html/CHRG-114hhrg99552.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/22/2016,"b'House Hearing, 114th Congress - POTENTIAL TERRORIST THREATS: BORDER. SECURITY CHALLENGES IN LATIN AMERICA AND THE CARIBBEAN'",CHRG-114hhrg99553.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99553/html/CHRG-114hhrg99553.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/22/2016,"b'House Hearing, 114th Congress - GET IT RIGHT THIS TIME: A VICTIMS- CENTERED TRAFFICKING IN PERSONS REPORT'",CHRG-114hhrg99554.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99554/html/CHRG-114hhrg99554.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/22/2016,"b""House Hearing, 114th Congress - HEZBOLLAH'S GROWING THREAT AGAINST U.S. NATIONAL SECURITY INTERESTS IN THE MIDDLE EAST""",CHRG-114hhrg99555.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99555/html/CHRG-114hhrg99555.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,3/23/2016,"b""House Hearing, 114th Congress - THE ADMINISTRATION'S PLAN TO CLOSE THE GUANTANAMO BAY DETENTION FACILITY: AT WHAT FOREIGN POLICY...""",CHRG-114hhrg99556.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99556/html/CHRG-114hhrg99556.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/13/2016,"b""House Hearing, 114th Congress - ASSESSING PRESIDENT OBAMA'S MIDDLE EAST AND NORTH AFRICA FY 2017 BUDGET REQUEST""",CHRG-114hhrg99756.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99756/html/CHRG-114hhrg99756.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/13/2016,"b'House Hearing, 114th Congress - PEACEKEEPERS: ALLEGATIONS OF ABUSE AND ABSENCE OF ACCOUNTABILITY AT THE UNITED NATIONS'",CHRG-114hhrg99758.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99758/html/CHRG-114hhrg99758.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/13/2016,"b'House Hearing, 114th Congress - COUNTERING EXTREMISM AND THE THREAT OF ISIS IN SOUTHEAST ASIA'",CHRG-114hhrg99757.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99757/html/CHRG-114hhrg99757.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/19/2016,"b'House Hearing, 114th Congress - FY 2017 BUDGET PRIORITIES FOR EAST ASIA: ENGAGEMENT, INTEGRATION, AND DEMOCRACY'",CHRG-114hhrg99850.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99850/html/CHRG-114hhrg99850.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/19/2016,"b'House Hearing, 114th Congress - ISRAEL IMPERILED: THREATS TO THE JEWISH STATE'",CHRG-114hhrg99849.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99849/html/CHRG-114hhrg99849.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/20/2016,"b'House Hearing, 114th Congress - FRANK R. WOLF INTERNATIONAL RELIGIOUS FREEDOM ACT OF 2015; STRATEGY TO OPPOSE PREDATORY ORGAN...'",CHRG-114hhrg99851.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99851/html/CHRG-114hhrg99851.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/27/2016,"b'House Hearing, 114th Congress - EXAMINING FY 2017 FUNDING PRIORITIES IN THE WESTERN HEMISPHERE'",CHRG-114hhrg99947.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99947/html/CHRG-114hhrg99947.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/27/2016,"b""House Hearing, 114th Congress - SOUTH SUDAN'S PROSPECTS FOR PEACE AND SECURITY""",CHRG-114hhrg99948.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99948/html/CHRG-114hhrg99948.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/27/2016,"b""House Hearing, 114th Congress - ADVANCING U.S. INTERESTS: EXAMINING THE PRESIDENT'S FY 2017 BUDGET PROPOSAL FOR AFGHANISTAN AND...""",CHRG-114hhrg99946.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99946/html/CHRG-114hhrg99946.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/28/2016,"b'House Hearing, 114th Congress - U.S. POLICY TOWARD LEBANON'",CHRG-114hhrg99950.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99950/html/CHRG-114hhrg99950.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/28/2016,"b'House Hearing, 114th Congress - AMERICA AS A PACIFIC POWER: CHALLENGES AND OPPORTUNITIES IN ASIA'",CHRG-114hhrg99949.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg99949/html/CHRG-114hhrg99949.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/10/2016,"b'House Hearing, 114th Congress - WILL PRESIDENT OBAMA PRIORITIZE THE RELEASE OF PRISONERS OF CONSCIENCE'",CHRG-114hhrg20098.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20098/html/CHRG-114hhrg20098.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/11/2016,"b'House Hearing, 114th Congress - THE U.S. ROLE IN HELPING NIGERIA CONFRONT BOKO HARAM AND OTHER THREATS IN NORTHERN NIGERIA'",CHRG-114hhrg20100.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20100/html/CHRG-114hhrg20100.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/11/2016,"b'House Hearing, 114th Congress - FY 2017 BUDGET PRIORITIES FOR SOUTH ASIA: RECOVERY, DEVELOPMENT, AND ENGAGEMENT'",CHRG-114hhrg20099.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20099/html/CHRG-114hhrg20099.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/12/2016,"b'House Hearing, 114th Congress - TERRORISM, MISSILES AND CORRUPTION: THE RISKS OF ECONOMIC ENGAGEMENT WITH IRAN'",CHRG-114hhrg20101.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20101/html/CHRG-114hhrg20101.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/17/2016,"b'House Hearing, 114th Congress - U.S. DEPARTMENT OF STATE COUNTERTERRORISM BUREAU: FY 2017 BUDGET'",CHRG-114hhrg20173.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20173/html/CHRG-114hhrg20173.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/18/2016,"b'House Hearing, 114th Congress - VARIOUS MEASURES'",CHRG-114hhrg20174.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20174/html/CHRG-114hhrg20174.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/18/2016,"b'House Hearing, 114th Congress - DEMOCRACY SUPPORT STRATEGIES IN AFRICA'",CHRG-114hhrg20175.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20175/html/CHRG-114hhrg20175.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/24/2016,"b'House Hearing, 114th Congress - THE U.S.-SAUDI ARABIA COUNTERTERRORISM RELATIONSHIP'",CHRG-114hhrg20256.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20256/html/CHRG-114hhrg20256.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/25/2016,"b""House Hearing, 114th Congress - TUNISIA'S STRUGGLE FOR STABILITY, SECURITY, AND DEMOCRACY""",CHRG-114hhrg20258.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20258/html/CHRG-114hhrg20258.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/25/2016,"b'House Hearing, 114th Congress - IRAN NUCLEAR DEAL OVERSIGHT: IMPLEMENTATION AND ITS CONSEQUENCES (PART II)'",CHRG-114hhrg20257.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20257/html/CHRG-114hhrg20257.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/26/2016,"b'House Hearing, 114th Congress - THE ISIS GENOCIDE DECLARATION: WHAT NEXT?'",CHRG-114hhrg20260.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20260/html/CHRG-114hhrg20260.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/26/2016,"b'House Hearing, 114th Congress - DEPARTMENT OF STATE OPERATIONS AUTHORIZATION AND EMBASSY SECURITY ACT, FISCAL YEAR 2016'",CHRG-114hhrg20259.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20259/html/CHRG-114hhrg20259.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,6/9/2016,"b""House Hearing, 114th Congress - EXAMINING THE PRESIDENT'S FY 2017 BUDGET PROPOSAL FOR EUROPE AND EURASIA""",CHRG-114hhrg20380.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20380/html/CHRG-114hhrg20380.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,6/9/2016,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-125] STOPPING THE MONEY FLOW: THE WAR ON TERROR FINANCE'",CHRG-114hhrg20383.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20383/html/CHRG-114hhrg20383.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,6/9/2016,"b'House Hearing, 114th Congress - THE IMPACT OF LOW OIL PRICES ON ENERGY SECURITY IN THE AMERICAS'",CHRG-114hhrg20379.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20379/html/CHRG-114hhrg20379.htm
